The data of the Swiss Glacier Monitoring Network (GLAMOS) are freely available (https://www.glamos.ch) and may be used with indication of the source for scientific and non-commercial use.
"When using these data, please cite as:"
"GLAMOS (2025). Swiss Glacier Length Change, release 2025, Glacier Monitoring Switzerland, doi:10.18750/lengthchange.2025.r2025."
SWISS GLACIER LENGTH CHANGE
"glacier name,glacier id,start date of observation,quality of start date,end date of observation,quality of end date,length change,elevation of glacier tongue,observer"
"Glacier d'Otemma,B82-27,1969-09-01,x,1970-09-01,x,-66.00,,-"
"Glacier d'Otemma,B82-27,1970-09-01,x,1971-09-01,x,-95.00,,-"
"Glacier d'Otemma,B82-27,1971-09-01,x,1972-09-01,x,-43.00,2420,-"
"Glacier d'Otemma,B82-27,1972-09-01,x,1973-09-01,x,-17.00,,-"
"Glacier d'Otemma,B82-27,1973-09-01,x,1975-09-01,x,-97.00,,-"
"Glacier d'Otemma,B82-27,1975-09-01,x,1976-09-01,x,-18.00,,-"
"Glacier d'Otemma,B82-27,1976-09-01,x,1977-09-01,x,-18.00,,-"
"Glacier d'Otemma,B82-27,1977-09-01,x,1978-09-01,x,-5.00,,-"
"Glacier d'Otemma,B82-27,1978-09-01,x,1979-09-01,x,0.00,,-"
"Glacier d'Otemma,B82-27,1979-09-01,x,1980-09-01,x,-18.00,,-"
"Glacier d'Otemma,B82-27,1980-09-01,x,1982-09-01,x,-72.00,,-"
"Glacier d'Otemma,B82-27,1982-09-01,x,1983-09-01,x,-35.00,,-"
"Glacier d'Otemma,B82-27,1983-09-01,x,1985-08-29,,-101.50,,Blanc"
"Glacier d'Otemma,B82-27,1985-09-01,x,1986-09-01,x,-25.00,,-"
"Glacier d'Otemma,B82-27,1986-09-01,x,1988-09-01,x,-50.00,,-"
"Glacier d'Otemma,B82-27,1988-09-01,x,1989-09-01,x,-25.00,,-"
"Glacier d'Otemma,B82-27,1989-09-01,x,1990-09-01,x,-28.00,,-"
"Glacier d'Otemma,B82-27,1990-09-01,x,1991-09-01,x,-13.00,,-"
"Glacier d'Otemma,B82-27,1991-09-01,x,1992-09-01,x,-13.00,,-"
"Glacier d'Otemma,B82-27,1992-09-01,x,1993-09-01,x,-40.00,,-"
"Glacier d'Otemma,B82-27,1993-09-01,x,1994-09-01,x,-32.00,,-"
"Glacier d'Otemma,B82-27,1994-09-01,x,1995-09-01,x,-13.00,,-"
"Glacier d'Otemma,B82-27,1995-09-01,x,1996-09-01,x,-70.00,,-"
"Glacier d'Otemma,B82-27,1996-09-01,x,1997-09-01,x,-44.00,,-"
"Glacier d'Otemma,B82-27,1997-09-01,x,1998-09-01,x,-22.00,,-"
"Glacier d'Otemma,B82-27,1998-09-01,x,1999-10-09,,-24.00,,-"
"Glacier d'Otemma,B82-27,1999-10-09,,2000-09-17,,-34.30,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2000-09-17,,2001-10-06,,-24.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2001-10-06,,2002-09-02,,-29.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2002-09-02,,2003-09-16,,-107.00,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2003-09-16,,2004-09-30,,-19.10,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2004-09-30,,2005-09-25,,-41.50,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2005-09-25,,2006-09-29,,-99.80,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2006-09-29,,2007-10-03,,-61.00,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2007-10-03,,2008-09-03,,-31.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2008-09-03,,2009-09-01,,-51.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2009-09-01,,2010-09-04,,-37.40,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2010-09-04,,2011-09-09,,-15.40,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2011-09-09,,2012-09-03,,-10.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2012-09-03,,2013-09-20,,-18.20,2460,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2013-09-20,,2014-09-08,,-32.80,2480,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2014-09-08,,2015-08-29,,-24.30,2480,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2015-08-29,,2016-08-23,,-77.40,2480,Jean-Jacques Chabloz"
"Glacier d'Otemma,B82-27,2016-08-26,,2017-09-05,,-39.40,,VAW/ETHZ; Andreas Bauder"
"Glacier d'Otemma,B82-27,2017-09-05,,2020-08-15,,-192.90,,VAW/ETHZ; Andreas Bauder"
"Glacier d'Otemma,B82-27,2020-08-15,,2023-09-07,,-141.20,,VAW/ETHZ; Andreas Bauder"
"Glacier du Mont Durand,B82-36,1890-09-01,x,1891-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1892-09-01,x,1893-09-01,x,-18.00,,-"
"Glacier du Mont Durand,B82-36,1893-09-01,x,1894-09-01,x,-3.00,,-"
"Glacier du Mont Durand,B82-36,1894-09-01,x,1895-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1895-09-01,x,1896-09-01,x,-27.00,,-"
"Glacier du Mont Durand,B82-36,1896-09-01,x,1897-09-01,x,-7.00,,-"
"Glacier du Mont Durand,B82-36,1897-09-01,x,1898-09-01,x,-10.00,,-"
"Glacier du Mont Durand,B82-36,1898-09-01,x,1899-09-01,x,-15.00,,-"
"Glacier du Mont Durand,B82-36,1899-09-01,x,1900-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1900-09-01,x,1901-09-01,x,-13.00,,-"
"Glacier du Mont Durand,B82-36,1927-09-01,x,1932-09-01,x,-8.00,,-"
"Glacier du Mont Durand,B82-36,1954-09-01,x,1955-09-01,x,-12.00,,-"
"Glacier du Mont Durand,B82-36,1955-09-01,x,1957-09-01,x,-30.00,,-"
"Glacier du Mont Durand,B82-36,1957-09-01,x,1958-09-01,x,-53.00,,-"
"Glacier du Mont Durand,B82-36,1958-09-01,x,1960-09-01,x,-16.00,,-"
"Glacier du Mont Durand,B82-36,1960-09-01,x,1961-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1961-09-01,x,1962-09-01,x,-4.00,,-"
"Glacier du Mont Durand,B82-36,1962-09-01,x,1963-09-01,x,-12.00,,-"
"Glacier du Mont Durand,B82-36,1963-09-01,x,1964-09-01,x,-22.00,,-"
"Glacier du Mont Durand,B82-36,1964-09-01,x,1965-09-01,x,-7.00,,-"
"Glacier du Mont Durand,B82-36,1965-09-01,x,1966-09-01,x,-2.00,,-"
"Glacier du Mont Durand,B82-36,1966-09-01,x,1967-09-01,x,0.00,,-"
"Glacier du Mont Durand,B82-36,1967-09-01,x,1968-09-01,x,-18.00,,-"
"Glacier du Mont Durand,B82-36,1968-09-01,x,1969-09-01,x,-107.00,,-"
"Glacier du Mont Durand,B82-36,1969-09-01,x,1970-09-01,x,-2.00,,-"
"Glacier du Mont Durand,B82-36,1970-09-01,x,1971-09-01,x,-8.00,,-"
"Glacier du Mont Durand,B82-36,1971-09-01,x,1972-09-01,x,-21.00,,-"
"Glacier du Mont Durand,B82-36,1972-09-01,x,1973-09-01,x,0.00,,-"
"Glacier du Mont Durand,B82-36,1973-09-01,x,1974-09-01,x,0.00,,-"
"Glacier du Mont Durand,B82-36,1974-09-01,x,1975-09-01,x,-10.00,,-"
"Glacier du Mont Durand,B82-36,1975-09-01,x,1976-09-01,x,-9.00,,-"
"Glacier du Mont Durand,B82-36,1976-09-01,x,1977-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1977-09-01,x,1978-09-01,x,-13.00,,-"
"Glacier du Mont Durand,B82-36,1978-09-01,x,1979-09-01,x,-9.00,,-"
"Glacier du Mont Durand,B82-36,1979-09-01,x,1980-09-01,x,-14.00,,-"
"Glacier du Mont Durand,B82-36,1980-09-01,x,1982-09-01,x,-20.00,,-"
"Glacier du Mont Durand,B82-36,1982-09-01,x,1983-09-01,x,-6.00,,-"
"Glacier du Mont Durand,B82-36,1983-09-01,x,1985-09-01,x,-15.00,,-"
"Glacier du Mont Durand,B82-36,1985-09-01,x,1986-09-01,x,-6.00,,-"
"Glacier du Mont Durand,B82-36,1986-09-01,x,1987-09-01,x,-5.00,,-"
"Glacier du Mont Durand,B82-36,1987-09-01,x,1988-09-01,x,-28.00,,-"
"Glacier du Mont Durand,B82-36,1988-09-01,x,1989-09-01,x,-24.00,,-"
"Glacier du Mont Durand,B82-36,1989-09-01,x,1990-09-01,x,-15.00,,-"
"Glacier du Mont Durand,B82-36,1990-09-01,x,1991-09-01,x,23.00,,-"
"Glacier du Mont Durand,B82-36,1991-09-01,x,1992-09-01,x,6.00,,-"
"Glacier du Mont Durand,B82-36,1992-09-01,x,1993-09-01,x,20.00,,-"
"Glacier du Mont Durand,B82-36,1993-09-01,x,1994-09-01,x,8.00,,-"
"Glacier du Mont Durand,B82-36,1994-09-01,x,1995-09-01,x,8.00,,-"
"Glacier du Mont Durand,B82-36,1995-09-01,x,1996-09-01,x,0.00,,-"
"Glacier du Mont Durand,B82-36,1996-09-01,x,1997-09-01,x,-3.00,,-"
"Glacier du Mont Durand,B82-36,1997-09-01,x,1998-09-01,x,7.00,,-"
"Glacier du Mont Durand,B82-36,1998-09-01,x,1999-09-12,,-6.00,,-"
"Glacier du Mont Durand,B82-36,1999-09-12,,2000-09-18,,1.40,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2000-09-18,,2001-10-08,,-2.20,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2001-10-08,,2002-08-31,,6.20,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2002-08-31,,2003-09-14,,-26.10,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2003-09-14,,2004-10-01,,1.40,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2004-10-01,,2005-08-25,,-36.40,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2005-08-25,,2006-09-27,,-19.60,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2006-09-27,,2007-10-01,,-17.00,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2007-10-01,,2009-08-30,,-53.00,2340,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2009-08-30,,2010-09-03,,-24.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2010-09-03,,2011-09-06,,23.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2011-09-06,,2012-08-27,,-37.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2012-08-27,,2013-09-13,,-85.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2014-09-12,,2015-08-27,,-5.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2015-08-27,,2016-08-24,,-27.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2016-08-24,,2017-08-30,,-54.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2016-08-26,,2020-08-15,,-9.60,,VAW/ETHZ; Andreas Bauder"
"Glacier du Mont Durand,B82-36,2017-08-30,,2018-09-03,,-9.00,2380,Jean-Jacques Chabloz"
"Glacier du Mont Durand,B82-36,2020-08-15,,2023-09-07,,-61.50,,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,1889-09-01,x,1890-09-01,x,-30.00,,-"
"Glacier de Corbassière,B83-03,1890-09-01,x,1891-09-01,x,-10.00,,-"
"Glacier de Corbassière,B83-03,1891-09-01,x,1892-09-01,x,-10.00,,-"
"Glacier de Corbassière,B83-03,1892-09-01,x,1893-09-01,x,-9.00,,-"
"Glacier de Corbassière,B83-03,1893-09-01,x,1894-09-01,x,0.00,,-"
"Glacier de Corbassière,B83-03,1894-09-01,x,1895-09-01,x,-4.00,,-"
"Glacier de Corbassière,B83-03,1895-09-01,x,1896-09-01,x,-1.00,,-"
"Glacier de Corbassière,B83-03,1896-09-01,x,1897-09-01,x,7.00,,-"
"Glacier de Corbassière,B83-03,1897-09-01,x,1898-09-01,x,3.00,,-"
"Glacier de Corbassière,B83-03,1898-09-01,x,1899-09-01,x,-8.00,,-"
"Glacier de Corbassière,B83-03,1899-09-01,x,1900-09-01,x,-4.00,,-"
"Glacier de Corbassière,B83-03,1900-09-01,x,1901-09-01,x,-2.00,,-"
"Glacier de Corbassière,B83-03,1901-09-01,x,1902-09-01,x,0.00,,-"
"Glacier de Corbassière,B83-03,1902-09-01,x,1904-09-01,x,-18.00,,-"
"Glacier de Corbassière,B83-03,1926-09-01,x,1927-09-01,x,-2.00,,-"
"Glacier de Corbassière,B83-03,1927-09-01,x,1928-09-01,x,-4.00,,-"
"Glacier de Corbassière,B83-03,1928-09-01,x,1930-09-01,x,-18.00,,-"
"Glacier de Corbassière,B83-03,1930-09-01,x,1933-09-01,x,-48.00,,-"
"Glacier de Corbassière,B83-03,1950-09-01,x,1953-09-01,x,-114.00,,-"
"Glacier de Corbassière,B83-03,1953-09-01,x,1955-09-01,x,-14.00,,-"
"Glacier de Corbassière,B83-03,1955-09-01,x,1956-09-01,x,-18.00,,-"
"Glacier de Corbassière,B83-03,1956-09-01,x,1957-09-01,x,-14.00,,-"
"Glacier de Corbassière,B83-03,1957-09-01,x,1958-09-01,x,-46.00,,-"
"Glacier de Corbassière,B83-03,1958-09-01,x,1959-09-01,x,-12.00,,-"
"Glacier de Corbassière,B83-03,1959-09-01,x,1961-09-01,x,-22.00,,-"
"Glacier de Corbassière,B83-03,1961-09-01,x,1962-09-01,x,-3.00,,-"
"Glacier de Corbassière,B83-03,1962-09-01,x,1963-09-01,x,-3.00,,-"
"Glacier de Corbassière,B83-03,1963-09-01,x,1964-09-01,x,-19.00,,-"
"Glacier de Corbassière,B83-03,1964-09-01,x,1965-09-01,x,-27.00,,-"
"Glacier de Corbassière,B83-03,1965-09-01,x,1966-09-01,x,1.00,,-"
"Glacier de Corbassière,B83-03,1966-09-01,x,1967-09-01,x,-13.00,,-"
"Glacier de Corbassière,B83-03,1967-09-01,x,1968-09-01,x,-17.00,,-"
"Glacier de Corbassière,B83-03,1968-09-01,x,1969-09-01,x,-3.00,,-"
"Glacier de Corbassière,B83-03,1969-09-01,x,1970-09-01,x,-9.00,,-"
"Glacier de Corbassière,B83-03,1970-09-01,x,1971-09-01,x,-8.00,,-"
"Glacier de Corbassière,B83-03,1971-09-01,x,1972-09-01,x,4.00,,-"
"Glacier de Corbassière,B83-03,1972-09-01,x,1973-09-01,x,7.00,,-"
"Glacier de Corbassière,B83-03,1973-09-01,x,1974-09-01,x,-12.00,,-"
"Glacier de Corbassière,B83-03,1974-09-01,x,1975-09-01,x,9.00,,-"
"Glacier de Corbassière,B83-03,1975-09-01,x,1976-09-01,x,0.00,,-"
"Glacier de Corbassière,B83-03,1976-09-01,x,1977-09-01,x,0.00,,-"
"Glacier de Corbassière,B83-03,1977-09-01,x,1978-09-01,x,7.00,,-"
"Glacier de Corbassière,B83-03,1978-09-01,x,1979-09-01,x,-1.00,,-"
"Glacier de Corbassière,B83-03,1979-09-01,x,1980-09-01,x,14.00,,-"
"Glacier de Corbassière,B83-03,1980-09-01,x,1981-09-01,x,10.00,,-"
"Glacier de Corbassière,B83-03,1981-09-01,x,1982-09-01,x,4.00,,-"
"Glacier de Corbassière,B83-03,1982-09-01,x,1983-09-01,x,14.00,,-"
"Glacier de Corbassière,B83-03,1983-09-01,x,1984-09-01,x,7.00,,-"
"Glacier de Corbassière,B83-03,1984-09-01,x,1985-09-01,x,0.00,,-"
"Glacier de Corbassière,B83-03,1985-09-01,x,1986-09-01,x,12.00,,-"
"Glacier de Corbassière,B83-03,1986-09-01,x,1987-09-01,x,18.00,,-"
"Glacier de Corbassière,B83-03,1987-09-01,x,1988-09-01,x,-1.00,,-"
"Glacier de Corbassière,B83-03,1988-09-01,x,1989-09-01,x,7.00,,-"
"Glacier de Corbassière,B83-03,1989-09-01,x,1990-09-01,x,8.00,,-"
"Glacier de Corbassière,B83-03,1990-09-01,x,1991-09-01,x,-15.00,,-"
"Glacier de Corbassière,B83-03,1991-09-01,x,1992-09-01,x,-14.00,,-"
"Glacier de Corbassière,B83-03,1992-09-01,x,1993-09-01,x,9.00,,-"
"Glacier de Corbassière,B83-03,1993-09-01,x,1996-09-01,x,-38.00,,-"
"Glacier de Corbassière,B83-03,1996-09-01,x,1997-09-01,x,-12.00,,-"
"Glacier de Corbassière,B83-03,1997-09-01,x,1998-09-01,x,-12.00,,-"
"Glacier de Corbassière,B83-03,1998-09-01,x,1999-09-01,x,-15.00,,-"
"Glacier de Corbassière,B83-03,1999-09-02,,2000-09-05,,-9.50,2185.2,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2000-09-05,,2001-10-17,,-13.60,2189.7,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2001-10-17,,2002-09-16,,-11.00,2193.2,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2002-09-16,,2003-08-02,,-34.30,2199.7,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2003-08-02,,2004-09-01,,-54.00,2211,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2004-09-01,,2005-09-14,,-27.00,2218.5,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2005-09-14,,2006-09-20,,-36.20,2224.6,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2006-09-20,,2007-09-13,,-17.70,2229.5,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2007-09-13,,2008-08-18,,-21.00,2229.8,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2008-08-18,,2009-09-07,,-100.70,2246.9,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2009-09-07,,2010-09-22,,-40.20,2246.9,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2010-09-22,,2011-09-15,,-64.20,2263.8,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2011-09-15,,2012-08-20,,-145.80,2302.3,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2012-08-20,,2013-08-13,,-6.20,2301.6,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2013-08-13,,2014-10-02,,-36.80,2303.3,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2014-10-02,,2015-09-21,,-24.20,2306.7,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2015-09-21,,2016-09-29,,-36.90,2309.5,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2016-09-29,,2017-09-05,,-17.20,,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2017-09-05,,2020-08-21,,-118.30,,VAW/ETHZ; Andreas Bauder"
"Glacier de Corbassière,B83-03,2020-08-21,,2023-09-07,,-134.00,,VAW/ETHZ; Andreas Bauder"
"Glacier de Boveire,B84-04,1889-09-01,x,1890-09-01,x,19.00,,-"
"Glacier de Boveire,B84-04,1891-09-01,x,1892-09-01,x,20.00,,-"
"Glacier de Boveire,B84-04,1892-09-01,x,1893-09-01,x,20.00,,-"
"Glacier de Boveire,B84-04,1893-09-01,x,1894-09-01,x,-9.00,,-"
"Glacier de Boveire,B84-04,1894-09-01,x,1895-09-01,x,18.00,,-"
"Glacier de Boveire,B84-04,1895-09-01,x,1896-09-01,x,17.00,,-"
"Glacier de Boveire,B84-04,1896-09-01,x,1897-09-01,x,12.00,,-"
"Glacier de Boveire,B84-04,1897-09-01,x,1898-09-01,x,14.00,,-"
"Glacier de Boveire,B84-04,1898-09-01,x,1899-09-01,x,13.00,,-"
"Glacier de Boveire,B84-04,1899-09-01,x,1900-09-01,x,9.00,,-"
"Glacier de Boveire,B84-04,1900-09-01,x,1901-09-01,x,22.00,,-"
"Glacier de Boveire,B84-04,1901-09-01,x,1902-09-01,x,-8.00,,-"
"Glacier de Boveire,B84-04,1963-09-01,x,1964-09-01,x,-12.00,,-"
"Glacier de Boveire,B84-04,1964-09-01,x,1965-09-01,x,9.00,,-"
"Glacier de Boveire,B84-04,1965-09-01,x,1966-09-01,x,-3.00,,-"
"Glacier de Boveire,B84-04,1966-09-01,x,1967-09-01,x,6.00,,-"
"Glacier de Boveire,B84-04,1967-09-01,x,1968-09-01,x,2.00,,-"
"Glacier de Boveire,B84-04,1968-09-01,x,1969-09-01,x,2.00,,-"
"Glacier de Boveire,B84-04,1969-09-01,x,1970-09-01,x,14.00,,-"
"Glacier de Boveire,B84-04,1970-09-01,x,1971-09-01,x,3.00,,-"
"Glacier de Boveire,B84-04,1971-09-01,x,1972-09-01,x,2.00,,-"
"Glacier de Boveire,B84-04,1972-09-01,x,1975-09-01,x,11.00,,-"
"Glacier de Boveire,B84-04,1975-09-01,x,1976-09-01,x,8.00,,-"
"Glacier de Boveire,B84-04,1976-09-01,x,1977-09-01,x,3.00,,-"
"Glacier de Boveire,B84-04,1977-09-01,x,1978-09-01,x,4.00,,-"
"Glacier de Boveire,B84-04,1978-09-01,x,1979-09-01,x,3.00,,-"
"Glacier de Boveire,B84-04,1979-09-01,x,1980-09-01,x,2.00,,-"
"Glacier de Boveire,B84-04,1980-09-01,x,1981-09-01,x,18.00,,-"
"Glacier de Boveire,B84-04,1981-09-01,x,1982-09-01,x,3.00,,-"
"Glacier de Boveire,B84-04,1982-09-01,x,1983-09-01,x,10.00,,-"
"Glacier de Boveire,B84-04,1983-09-01,x,1984-09-01,x,2.00,,-"
"Glacier de Boveire,B84-04,1984-09-01,x,1985-09-01,x,4.00,,-"
"Glacier de Boveire,B84-04,1985-09-01,x,1986-09-01,x,14.00,,-"
"Glacier de Boveire,B84-04,1986-09-01,x,1987-09-01,x,7.00,,-"
"Glacier de Boveire,B84-04,1987-09-01,x,1988-09-01,x,4.00,,-"
"Glacier de Boveire,B84-04,1988-09-01,x,1989-09-01,x,1.00,,-"
"Glacier de Boveire,B84-04,1989-09-01,x,1990-09-01,x,-2.00,,-"
"Glacier de Boveire,B84-04,1990-09-01,x,1991-09-01,x,-25.00,,-"
"Glacier de Boveire,B84-04,1991-09-01,x,1992-09-01,x,-37.00,,-"
"Glacier de Boveire,B84-04,1992-09-01,x,1994-09-01,x,-13.00,,-"
"Glacier de Boveire,B84-04,1994-09-01,x,1996-09-01,x,-7.00,,-"
"Glacier de Boveire,B84-04,1996-09-01,x,1998-09-01,x,-37.00,,-"
"Glacier de Boveire,B84-04,1998-09-01,x,1999-10-08,,-10.00,,-"
"Glacier de Boveire,B84-04,1999-10-08,,2001-11-05,,-18.00,2616.5,Olivier Guex"
"Glacier de Boveire,B84-04,2001-11-05,,2003-10-18,,-30.00,2618,Olivier Guex"
"Glacier de Boveire,B84-04,2003-10-18,,2005-11-21,,-24.00,2620.4,Olivier Guex"
"Glacier de Boveire,B84-04,2005-11-21,,2006-11-03,,-23.00,2625.7,Olivier Guex"
"Glacier de Boveire,B84-04,2006-11-03,,2007-10-12,,-20.00,2632,James Medico"
"Glacier de Boveire,B84-04,2007-10-12,,2008-08-29,,-15.00,2641,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2008-08-29,,2009-10-09,,-22.00,2648.8,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2009-10-09,,2010-07-31,,-18.80,2648.8,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2010-07-31,,2011-09-08,,-38.20,2680,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2011-09-08,,2012-10-11,,-34.70,2680,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2013-10-17,,2014-10-17,,-27.00,2680,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2014-10-17,,2015-10-19,,-27.10,,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2015-10-19,,2016-08-11,,-10.30,2700,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2016-08-11,,2017-09-15,,-21.90,2731,DWL/VS; James Medico"
"Glacier de Boveire,B84-04,2017-09-15,,2018-09-19,,-9.70,2700,DWL/VS; James Médico"
"Glacier de Boveire,B84-04,2018-09-19,,2019-10-04,,-17.20,2695,DWL/VS; Pascal Stoebener"
"Glacier de Boveire,B84-04,2019-10-04,,2020-09-10,,-1.90,2705,DWFL/VS; Pascal Stoebener"
"Glacier de Boveire,B84-04,2020-09-10,,2023-09-06,,-33.40,2692,DWFL/VS; Pascal Stoebener"
"Glacier de Boveire,B84-04,2023-09-06,,2024-08-23,,0.00,,VAW/ETHZ; Andreas Bauder"
"Glacier du Sonadon,B84-11,1890-09-01,x,1891-09-01,x,-8.00,,-"
"Glacier de Valsorey,B84-15,1889-09-01,x,1890-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1890-09-01,x,1891-09-01,x,17.00,,-"
"Glacier de Valsorey,B84-15,1891-09-01,x,1892-09-01,x,3.00,,-"
"Glacier de Valsorey,B84-15,1892-09-01,x,1893-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1893-09-01,x,1894-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1894-09-01,x,1895-09-01,x,-5.00,,-"
"Glacier de Valsorey,B84-15,1895-09-01,x,1896-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1896-09-01,x,1897-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1897-09-01,x,1898-09-01,x,-5.00,,-"
"Glacier de Valsorey,B84-15,1898-09-01,x,1899-09-01,x,1.00,,-"
"Glacier de Valsorey,B84-15,1899-09-01,x,1900-09-01,x,-5.00,,-"
"Glacier de Valsorey,B84-15,1900-09-01,x,1901-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1901-09-01,x,1902-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1902-09-01,x,1903-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1903-09-01,x,1904-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1904-09-01,x,1905-09-01,x,-4.00,,-"
"Glacier de Valsorey,B84-15,1905-09-01,x,1906-09-01,x,-5.00,,-"
"Glacier de Valsorey,B84-15,1906-09-01,x,1907-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1907-09-01,x,1908-09-01,x,0.00,,-"
"Glacier de Valsorey,B84-15,1908-09-01,x,1909-09-01,x,0.00,,-"
"Glacier de Valsorey,B84-15,1909-09-01,x,1910-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1910-09-01,x,1911-09-01,x,-6.00,,-"
"Glacier de Valsorey,B84-15,1911-09-01,x,1912-09-01,x,-1.00,,-"
"Glacier de Valsorey,B84-15,1912-09-01,x,1913-09-01,x,-4.00,,-"
"Glacier de Valsorey,B84-15,1913-09-01,x,1914-09-01,x,-3.00,,-"
"Glacier de Valsorey,B84-15,1914-09-01,x,1915-09-01,x,-2.00,,-"
"Glacier de Valsorey,B84-15,1915-09-01,x,1916-09-01,x,-8.00,,-"
"Glacier de Valsorey,B84-15,1916-09-01,x,1917-09-01,x,0.00,,-"
"Glacier de Valsorey,B84-15,1917-09-01,x,1918-09-01,x,-4.00,,-"
